title,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
Moeldoko Soal PPN 12 Persen: Rangsang Orang Makin Beli Mobil Listrik,"Menurut Moeldoko meski kenaikan tersebut memengaruhi daya beli secara keseluruhan, namun insentif yang diberikan pada kendaraan listrik bisa memberi rangsangan kuat untuk masyarakat. ""Itu nanti akan memberikan rangsangan yang semakin kencang. Orang akan buat pilihan. Daripada beli ICE sudah boros harganya mahal, mendingan beli EV, habis harganya lebih murah,"" tambahnya. Sebelumnya Airlangga Hartarto, Menteri Koordinator Bidang Perekonomian, telah mengusulkan kelanjutan insentif prioritas pada 2025 usai melangsungkan rapat terbatas dengan tujuh kementerian. Ia menyebutkan, khusus untuk sektor otomotif, pihaknya mengusulkan Pajak Penjualan Ditanggung Pemerintah (PPN DTP) untuk Kendaraan Listrik Berbasis Baterai (KLBB) dan insentif Pajak Penjualan atas Barang Mewah Ditanggung Pemerintah (PPnBM DTP) diterapkan pemerintah pada 2025. Penyusunan regulasi terkait insentif ini sedang dibicarakan dengan Kementerian Keuangan agar bisa diterapkan tahun depan. ""Jadi, ini masih menunggu pembahasan dengan Menteri Keuangan Sri Mulyani Indrawati, karena seperti kemarin (insentif pajak) motor kan ada kuota. Jadi, bukan jumlahnya (kuota dari insentif tersebut) tak terbatas,"" ujar Airlangga beberapa waktu lalu. Sementara itu, penerapan PPN 12 persen mulai tahun depan sudah dipastikan oleh Kemenkeu.",1299,168,324.75,"[-0.14397156  0.36315352 -0.17174523 ...  0.30952287  0.50164795
  0.15669237]"
VIDEO: DPD Minta Pemerintah Tunda Kenaikan PPN 12 Persen Tahun Depan,"Pemerintah diminta melakukan pendalaman kajian, serta menunda rencana menaikkan Pajak Pertambahan Nilai (PPN) 12 persen pada awal tahun depan. Hal tersebut disampaikan Ketua DPD RI - Sultan Bachtiar Najamuddin, Selasa siang di Gedung Parlemen Senayan Jakarta. Sultan Bachtiar Najamuddin mengatakan, rencana kenaikan PPN 12 persen dinilai kontraproduktif dengan upaya meningkatkan pertumbuhan ekonomi. Dia menjelaskan, pada prinsipnya, DPD mendukung upaya pemerintah untuk meningkatkan pendapatan negara. Sultan mengakui jika negara membutuhkan anggaran untuk meningkatkan pertumbuhan ekonomi serta peningkatan kwalitas sdm yang banyak. Namun, kenaikan PPN 12 persen berpotensi meningkatkan inflasi serta berdampak pada turunnya daya beli masyarakat. Sultan juga mengaku telah menerima banyak masukan dari pelaku usaha terkait rencana tersebut. Pemerintah disarankan fokus mengembangkan inovasi pada peningkatan rasio pajak.",923,117,230.75,"[-0.3471133  -0.491239   -0.14023241 ...  0.7428261   0.58488786
 -0.9200438 ]"
Respons Bos Bittersweet by Najla Jika PPN Naik Jadi 12 Persen di 2025,"Pemilikbisnisdesert box Bittersweet by Najla, Najla Bisyir angkat bicara mengenai rencana kenaikan Pajak Pertambahan Nilai (PPN) menjadi 12 persen pada tahun depan. Najla menyampaikan kekhawatiran terkait dampak kebijakan tersebut terhadap bisnis food and beverage (F&B) seperti yang dilakoninya, terutama di tengah kondisi kenaikan harga bahan baku yang terus melambung. ""Banyak sekali bahan-bahan yang memang dari luar gitu dan naik, seperti coklat. Karena coklat itu kan sedang gagal panen di Afrika. Di luar penambahan pajak, ada juga penambahan-penambahan harganya memang lagi melonjak naik,"" ungkap Najla dalam sebuah acara di wilayah Bangka, Jakarta Selatan, Selasa (19/11), Menurutnya, fenomena ini tidak hanya dirasakan oleh bisnisnya, tetapi juga oleh pelaku usaha bakery lainnya. ""Jadi memang aku dan baker-baker lain tuh atau bakery-bakery lain tuh benar-benar lagi ngerasain peningkatan harga ini memang lumayan mencekik gitu,"" tambahnya. Najla mengungkapkan salah satu inovasi yang dilakukan untuk menghadapi permasalahan tersebut adalah dengan diversifikasi produk. Ia juga berencana mengembangkan produk baru dengan ukuran yang lebih kecil tetapi tetap mempertahankan kualitas bahan baku premium. ""Diversifikasi produk bakal kita lakukan. Contohnya sudah ada produk seperti Dubai Coklat, yang packaging-nya lebih kecil, tapi kualitasnya tetap premium.",1367,184,341.75,"[-0.12669542  0.13577834 -0.623169   ...  0.21118495  0.2864254
 -0.9894368 ]"
Respons Bos Bittersweet by Najla Jika PPN Naik Jadi 12 Persen di 2025,"Kami juga akan bikin dessert box yang bentuknya lebih kecil, tapi harganya tetap sama seperti sekarang. Saya paling anti menurunkan kualitas bahan baku, karena itu bukan identitas kami,"" tegas Najla. Dengan strategi tersebut, Najla yakin pilihan menjaga kualitas produk adalah kunci untuk mempertahankan loyalitas konsumen, meskipun di tengah tantangan kenaikan biaya produksi dan pajak. ""Jadi gimana caranya kita bisa tetap pakai bahan premium ya otomatis bekerja sama dengan platform dan mungkin adanya kenaikan harga juga. Tapi kan kalau misalnya kenaikan harga tapi kualitasnya gak turun kayaknya market juga pasti mengerti,"" pungkasnya. PPN bakal naik dari 11 persen menjadi 12 persen mulai tahun depan. Kenaikan ini sejalan dengan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, ditetapkan PPN naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025.",904,134,226.0,"[ 0.3609669   0.36768243 -0.12509757 ...  0.4144115  -0.08707586
  0.44924968]"
Trik Jetour Hadapi Wacana PPN Naik 12 Persen di 2025,"PTJetourMotor Indonesia sudah mengantisipasi tarif Pajak Pertambahan Nilai (PPN) akan naik menjadi12 persendari sebelumnya 11 persen mulai 1 Januari 2025. Perusahaan mengantisipasinya dengan rencana merakit kendaraan secara lokal daripada mengimpor dari negara lain. Menurut Vice President of Jetour Auto, Ke Chuandeng bahwa perakitan lokal bisa menekan harga jual kendaraan Jetour di Indonesia. ""Kami tidak memperkenalkan mobil CBU di sini karena potensi pajaknya yang sangat tinggi. Sebagai gantinya, kami memutuskan untuk memperkenalkan mobil CKD yang dirakit di Indonesia,"" kata Ke Chuandeng di Jakarta pekan lalu. JMItelah melakukan perakitan lokal untuk X70 Plus dan Dashing setir kanan di fasilitas milik PT Handal Indonesia Motor (HIM), di Bekasi, Jawa Barat. Unik yang diproduksi di Bekasi juga memiliki peluang untuk diekspor ke pasar internasional. Menurutnya, Jetour menargetkan untuk menjual hingga 1 juta unit kendaraan di dunia pada 2026. ""Sekarang tahun ini, untungnya kami bisa mencapai setidaknya 550 ribu unit mobil untuk penjualan tahun ini. Dan untuk tahun depan kami akan mencapai 800 ribu unit tahun depan dan di tahun 2026, tentunya kami bisa mencapai lebih dari 1 juta penjualan per tahun,"" ucap Ke Chuandeng.",1234,180,308.5,"[-0.09281575  0.40268642 -0.43670884 ...  0.23585702  0.46843636
 -0.8369779 ]"
Trik Jetour Hadapi Wacana PPN Naik 12 Persen di 2025,"Ia bahkan memprediksi perusahaannya dapat menjual hingga 2 juta unit dalam kurun enam tahun ke depan, atau pada 2030. Dari total penjualan tersebut,1 juta unit di pasar otomotif China dan 1 juta unit untuk pasar global. ""Jadi total 2 juta mobil. Kami percaya diri karena saat ini kami tumbuh sangat cepat, dan misalnya untuk Indonesia, kami baru saja meluncurkannya,"" tutupnya.",377,60,94.25,"[ 0.18809053  0.61369383 -0.44615477 ...  0.07151952 -0.19831729
 -0.82303333]"
PPN 12 Persen Tahun Depan: Harga Mobil Baru Pasti Naik,"Pajak Pertambahan Nilai (PPN) yang kini berada di angka 11 persen akan segera meningkat menjadi 12 persen mulai tahun depan. Hal ini tentunya bakal berdampak pada industri otomotif, khususnya karena diprediksi akan menaikkan harga mobil baru. ""Ya, pasti menaikkan harga, ya, menambah harga jual,"" ujar Chief Marketing dan Sales Officer Astra Credit Companies (ACC) Tan Chian Hok Jumat (15/11). Prediksi kenaikan harga ini diperkirakan akan merugikan industri otomotif sebab dapat menurunkan penjualan dan membuat pembelian masyarakat semakin rendah. Tanpa kenaikan PPN pun penjualan wholesales dan retail selama 10 bulan dari Januari hingga Oktober 2024 sudah mengalami penurunan dari periode yang sama tahun lalu. Berdasarkan data Gaikindo, penjualan wholesales hanya mencatat 710.446 unit, turun 15 persen dari 2023. Sementara penjualan retail sebesar 730.637, drop 11,5 persen dari Januari-Oktober tahun lalu. Kekhawatiran soal kenaikan PPN juga diungkapkan Wakil Presiden Direktur PT Toyota Motor Manufacturing Indonesia (TMMIN), Bob Azam. ""Saya khawatir kalau pemerintahnaikinPPN jadi 12 persen, itu bukannyaincome-nya yang naik, malah bisa turun. Karena kalau pajaknyaovershoot, ekonominya kaget, terus mengerut, itu justru revenue-nya akan turun,"" kata dia dalam kesempatan berbeda.",1289,177,322.25,"[-0.47779012  0.29455885 -0.4819555  ...  0.40468138  0.7290123
  0.85721797]"
PPN 12 Persen Tahun Depan: Harga Mobil Baru Pasti Naik,"Menurut dia produsen otomotif bisa saja menahan diri untuk tidak menaikkan harga meski PPN naik. Namun jika tekanan kenaikan tersebut terlalu tinggi, tidak ada opsi bagi industri selain menaikkan harga yang berimbas pada lemahnya permintaan. Bob berharap pemerintah dapat menahan diri untuk tidak menaikkan PPN, begitu juga pelaku usaha yang tidak menaikkan harga mobil. ""Jangan sampai ongkos yang dibutuhkan untuk membalikkan keadaan lebih besar daripada kenaikantax-nya. Ini harus benar-benardipikirinpemerintah, karena kan tinggal pemerintah sendiri. Jadi jangan sampai begitunaikinPPN, revenue pemerintah malah turun,"" kata dia. ""Sebaliknya, kita berharap pemerintah mempertimbangkan untuk melakukan relaksasi pajak. Karena belum tentu relaksasi pajak itu menurunkan revenue. Bisa saja justru dengan relaksasi pajak, ekonomi bergerak, revenue-nya naik,"" tutupnya.",867,112,216.75,"[-0.20040256  0.20202628 -0.39157405 ...  0.7132017   0.3652595
 -0.4066877 ]"
Daftar Barang dan Jasa yang Tak Kena PPN 12 Persen,"PajakPertambahan Nilai (PPN) yang saat ini sebesar 11 persen akan naik jadi 12 persen mulai tahun depan. Hal ini sejalan dengan amanat Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam Pasal 7 beleid tersebut ditetapkan tarif PPN sebesar 11 persen berlaku 1 April 2022 dari sebelumnya 10 persen. Kemudian naik lagi 1 persen menjadi 12 persen mulai tahun depan. ""Tarif PPN yaitu sebesar 12 persen yang mulai berlaku paling lambat pada 1 Januari 2025,"" tulis Pasal 7 ayat 2 UU tersebut. Namun, ada sejumlah barang dan jasa yang tidak terkena PPN 12 persen. Rincian barang tersebut diatur dalam UU HPP dan Peraturan Menteri Keuangan (PMK) Nomor 16 Tahun 2017 tentang Barang Kebutuhan Pokok yang Tidak Dikenai PPN. 1. Makanan dan minuman yang tersaji di restoran, hotel, warung, rumah makan dan sejenisnya yang merupakan objek pajak daerah dan retribusi daerah sesuai peraturan perundang-undangan di bidang pajak dan retribusi daerah. Ini mencakup makanan dan minuman yang dikonsumsi di tempat atau tidak dan makanan dan minuman yang diserahkan pada usaha catering atau jasa boga 2.",1115,175,278.75,"[ 0.0142409   0.447325    0.46067882 ...  0.711176    0.20326096
 -0.14092322]"
Daftar Barang dan Jasa yang Tak Kena PPN 12 Persen,"Uang, emas batangan yang digunakan untuk kepentingan cadangan devisa negara dan surat berharga 3. Jasa keagamaan 4. Jasa kesenian dan hiburan, meliputi semua jenis jasa yang dilakukan oleh pekerja seni dan hiburan yang merupakan objek pajak daerah dan retribusi daerah sesuai dengan ketentuan peraturan perundang-undangan di bidang pajak daerah dan retribusi daerah 5. Jasa perhotelan, yaitu jasa penyewaan kamar atau jasa penyewaan ruangan di hotel yang merupakan objek pajak daerah dan retribusi daerah sesuai peraturan perundang-undangan di bidang pajak dan retribusi daerah.6. Jasa penyediaan tempat parkir, yaitu jasa penyediaan atau penyelenggaraan tempat parkir yang dilakukan pemilik tempat parkir atau pengusaha pengelola tempat parkir kepada pengguna tempat parkir yang merupakan objek pajak daerah dan retribusi daerah sesuai peraturan perundang-undangan di bidang pajak dan retribusi daerah.7. Jasa yang disediakan oleh pemerintah dalam rangka menjalankan pemerintahan secara umum, meliputi jenis jasa sehubungan dengan kegiatan pelayanan yang hanya dapat dilakukan oleh pemerintah dengan kewenangannya berdasarkan peraturan perundang-undangan.8. Jasa boga atau katering, yaitu semua kegiatan pelayanan penyediaan makanan dan minuman yang merupakan objek pajak daerah dan retribusi daerah sesuai peraturan perundang-undangan di bidang pajak dan retribusi daerah.",1374,182,343.5,"[ 0.05576221  0.01904855  0.42481798 ...  0.19101    -0.41768447
 -0.9415319 ]"
Daftar Barang dan Jasa yang Tak Kena PPN 12 Persen,"1. Beras dan gabah: berkulit, dikuliti, disosoh atau dikilapkan maupun tidak, setengah giling atau digiling semua, pecah, menir, salin yang cocok untuk disemai 2. Jagung: dikupas maupun belum, termasuk pipilan, pecah, menir, tidak termasuk bibit 3. Sagu: empulur sagu (sari sagu), tepung, tepung bubuk dan tepung kasar 4. Kedelai: berkulit, utuh dan pecah, selain benih 5. Garam konsumsi: beryodium atau tidak, termasuk garam meja dan garam didenaturasi untuk konsumsi atau kebutuhan pokok 6. Daging: segar dari hewan ternak dan unggas dengan/tanpa tulang yang tanpa diolah, dibekukan, dikapur, didinginkan, digarami, diasamkan, atau diawetkan dengan cara lain 7. Telur: tidak diolah, diasinkan, dibersihkan, atau diawetkan, tidak termasuk bibit 8. Susu perah: yang melalui proses dipanaskan atau didinginkan serta tidak mengandung tambahan gula atau bahan lainnya 9. Buah-buahan: segar yang dipetik dan melalui proses dicuci, dikupas, disortasi, dipotong, diiris, digrading, selain dikeringkan 10. Sayur-sayuran segar yang dipetik, dicuci, ditiriskan, dibekukan, disimpan dalam suhu rendah, atau dicacah 11. Ubi-ubian: segar, melalui proses dicuci, dikupas, disortasi, diiris, dipotong, atau digrading 12 Bumbu-bumbuan segar, dikeringkan, dan tidak dihancurkan atau ditumbuk 13. Gula konsumsi kristal putih asal tebu untuk konsumsi tanpa tambahan bahan pewarna atau perasa.",1374,189,343.5,"[-0.5063841   0.2826094  -0.716657   ...  0.607771   -0.14347793
  0.9854027 ]"
Toyota Harap Pemerintah Evaluasi Kenaikan Rencana PPN 12 Persen 2025,"PT Toyota Motor Manufacturing Indonesia (TMMIN) meminta pemerintah untuk mempertimbangkan menaikkan Pajak Pertambahan Nilai (PPN). Pasalnya, periode deflasi yang telah berlangsung selama lima bulan berturut-turut disertai penurunan daya beli masyarakat mulai sangat memengaruhi pasar otomotif nasional ""Jadi kita berharap semua tahan diri, pemerintah tahan diri janganlah dinaikkan PPN, kalau bisa ditangguhkan,"" kata Wakil Presiden Direktur PT TMMIN Bob Azam saat ditemui di Jakarta Selasa (23/10) malam. Di satu sisi, Bob juga mengimbau para pengusaha untuk tidak menaikkan harga jual kendaraan. Jika dipaksa harga naik justru akan membebani konsumen. Dalam UU HPP disebutkan bahwa berdasarkan Pasal 7 ayat 1 UU HPP, tarif PPN yang sebelumnya sebesar 10 persen diubah menjadi 11 persen yang sudah berlaku pada 1 April 2022 lalu, dan kembali dinaikkan 12 persen paling lambat pada 1 Januari 2025. Kendati demikian, UU HPP juga memberikan ruang untuk mengubah PPN menjadi paling rendah 5 persen dan maksimal 15 persen. Pemerintah menargetkan untuk meningkatkan pendapatan negara sebesar 6,4 persen pada tahun depan, yakni menjadi Rp2.996,9 triliun. Dari jumlah itu, Rp2.490,9 triliun di antaranya berasal dari penerimaan pajak. Menteri Keuangan Sri Mulyani Indrawati pun sudah memberikan sinyal kenaikan PPN hingga 12 persen. ""Sudah disampaikan di dalam kabinet, presiden terpilih maupun presiden sekarang sangat menyadari mengenai UU HPP itu,"" ucap Sri Mulyani.",1462,209,365.5,"[-0.7719928   0.2025538  -0.55788416 ...  0.9387114   0.53084385
 -0.5319982 ]"
Toyota Harap Pemerintah Evaluasi Kenaikan Rencana PPN 12 Persen 2025,"Kenaikan tarif PPN dinilai akan memengaruhi daya beli masyarakat, terutama beberapa barang yang saat ini dikenakan tarif PPN mulai dari barang konsumsi, barang industri hingga barang-barang lain seperti properti, alat-alat elektronik hingga kendaraan. Menurut Bob, kenaikan PPN sah-sah saja, namun harus terukur melihat situasi pasar. ""Naik boleh, tapi harus terukur gitu loh. Jangan sampai justru menambah beban dan ujungnya kenaikan harga yang menyebabkan ekonomi kita lebih masuk ke jurang stagflasi,"" ucap Bob. Tanpa kenaikan PPN target penjualan mobil direvisi oleh Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) Yohannes Nangoi selalu Ketua Umum Gaikindo mengatakan telah merevisi target penjualan mobil baru dari 1,1 juta unit menjadi 850 ribu unit tahun ini. ""Target tahun ini saya targetkan cuma 850 ribu unit, dari 1 juta turun ke 850 ribu unit,"" tutur Nangoi menurut pernyataan Sekretaris Gaikindo Kukuh Kumara saat dihubungi CNNIndonesia.com, Kamis (24/10).",980,139,245.0,"[-0.10503726  0.10153858 -0.30543944 ...  0.48977104  0.6906568
 -0.57013154]"
Ahli Bongkar Pro Kontra PPN 12 Persen yang Viral di Medsos,"PendiriDrone Empritand Media Kernels Indonesia, Ismail Fahmi baru-baru ini mengemukakan beberapa temuan menarik mengenai pro-kontra tentang rencana PPN menjadi 12 persen diduga untuk berbagai sektor di media sosial. Diketahui, pemerintah berencana menaikkan PPN menjadi 12 persen melalui draf RUU Perubahan Kelima atas Undang-Undang No 6 Tahun 1983 tentang Ketentuan Umum dan Tata Cara Perpajakan (KUP). Menurut Ismail Fahmi mengatakan bahwa warganet yang menunjukkan penolakan terhadap rencana tersebut berasal dari pihak oposisi dan umum. ""SNA PPN. Menarik melihat peta SNA pro-kontra tentang PPN. Rencana PPN sembako 12%, PPN batubara 10%. Sekolah dan kesehatan beritanya juga akan dikenai PPN. Tapi yang menolak hanya netizen umum dan oposisi. Mereka yang pro pemerintah tidak tampak di peta. Apakah setuju?""",812,115,203.0,"[-0.26411995 -0.07742018  0.16855195 ...  0.41572326  0.02546532
 -0.997671  ]"
Ahli Bongkar Pro Kontra PPN 12 Persen yang Viral di Medsos,"tulis Ismail lewat akun @ismailfahmi, Sabtu (12/6). [Gambas:Twitter] Ismail kemudian membuat perumpamaan jika tanpa oposisi maka tidak ada yang melakukan kontrol terkait kebijakan-kebijakan yang dibuat pemerintah. ""Ada ndak ya, negara yang tanpa oposisi?Jadi pajak dinaikkan berapapun, dan diperluas pun mungkin ndak ada yang keberatan,"" ujarnya. [Gambas:Twitter] Tak butuh waktu lama, unggahan itu pun langsung mendapat banyak tanggapan dari netizen. Tidak sedikit warganet kemudian memberikan contoh negara yang tidak memiliki oposisi. ""sepertinya hampir ada pak, negara australia utara itu,"" ujar salah satu netizen. [Gambas:Twitter] ""Terlihat, Bro Kim Jong-un menengadah sambil 'mbatin : ""Hhmmm......negara mana ya..."" timpal akun lain [Gambas:Twitter] ""Ada kok negara tanpa oposisi... Tapi gak pernah ada wacana kenaikan pajak.... apalagi naek seenaknya..."" balas netizen lain. [Gambas:Twitter] Seperti yang telah diberitakan sebelumnya, pemerintah berencana akan mengenakan Pajak Pertambahan Nilai (PPN) ke sederet produk dan jasa. Selain jasa sekolah, pemerintah juga akan mengenakan PPN terhadap sembako atau kebutuhan pokok yang sangat dibutuhkan masyarakat.",1167,152,291.75,"[-0.59635115  0.42506003 -0.39820755 ...  0.654574    0.20331253
  0.13779302]"
